,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
11138,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0040,0,,,,,T,terres,3621.0,5.242803,45.783124
11139,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0041,0,,,,,T,terres,3928.0,5.242742,45.782996
11140,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0054,0,,,,,T,terres,1988.0,5.243658,45.781032
11141,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0058,0,,,,,T,terres,3119.0,5.241489,45.78228
11142,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0071,0,,,,,T,terres,2846.0,5.241442,45.780181
11143,2020-4402,2020-05-28,1,Vente,87711.0,,LA GARENNE,B035,1360.0,01224,Loyettes,01,012240000C0074,0,,,,,T,terres,2846.0,5.241505,45.779897
11144,2020-4402,2020-05-28,1,Vente,87711.0,,EN PORT BLANC,B061,1360.0,01224,Loyettes,01,012240000C0119,0,,,,,T,terres,6236.0,5.235355,45.779827
11145,2020-4402,2020-05-28,1,Vente,87711.0,,LA PETITE CROZE,B057,1360.0,01224,Loyettes,01,012240000D0030,0,,,,,T,terres,4830.0,5.212077,45.787705
11146,2020-4402,2020-05-28,1,Vente,87711.0,,LA PETITE CROZE,B057,1360.0,01224,Loyettes,01,012240000D0036,0,,,,,T,terres,1808.0,5.212906,45.78886
11147,2020-4402,2020-05-28,1,Vente,87711.0,,MAS DU RIZ,B047,1360.0,01224,Loyettes,01,012240000D0071,0,,,,,T,terres,2443.0,5.217907,45.791622
11148,2020-4402,2020-05-28,1,Vente,87711.0,,L HORMAT,B046,1360.0,01224,Loyettes,01,012240000D0171,0,,,,,T,terres,3804.0,5.218759,45.786224
11149,2020-4402,2020-05-28,1,Vente,87711.0,,L HORMAT,B046,1360.0,01224,Loyettes,01,012240000D0179,0,,,,,T,terres,3528.0,5.21841,45.785262
11150,2020-4402,2020-05-28,1,Vente,87711.0,,L HORMAT,B046,1360.0,01224,Loyettes,01,012240000D0207,0,,,,,T,terres,1804.0,5.215898,45.78349
11151,2020-4402,2020-05-28,1,Vente,87711.0,,TERRES BLANCHES,B078,1360.0,01224,Loyettes,01,012240000D0260,0,,,,,T,terres,2139.0,5.213522,45.783584
11152,2020-4402,2020-05-28,1,Vente,87711.0,,TERRES BLANCHES,B078,1360.0,01224,Loyettes,01,012240000D0270,0,,,,,T,terres,3697.0,5.214352,45.784935
11153,2020-4402,2020-05-28,1,Vente,87711.0,,HERBES PIQUANTES,B045,1360.0,01224,Loyettes,01,012240000D0303,0,,,,,T,terres,3170.0,5.212537,45.785135
11154,2020-4402,2020-05-28,1,Vente,87711.0,,GROS MURIER,B044,1360.0,01224,Loyettes,01,012240000D0411,0,,,,,T,terres,2288.0,5.225025,45.786159
11155,2020-4403,2020-06-03,1,Vente,200000.0,7.0,RUE DU  CHATEAU,0030,1200.0,01257,Montanges,01,01257000AC0068,0,1.0,Maison,71.0,4.0,S,sols,475.0,5.801438,46.163642
11157,2020-4405,2020-05-28,1,Vente,319500.0,30.0,RUE DU MONTILLET,0601,1300.0,01034,Belley,01,01034000AK0185,0,1.0,Maison,162.0,6.0,S,sols,511.0,5.687299,45.755015
11162,2020-4407,2020-05-29,1,Vente,487679.0,194.0,RUE DES FANEURS,0277,1170.0,01173,Gex,01,011730000E1079,0,1.0,Maison,105.0,5.0,S,sols,168.0,6.06266,46.345962
11163,2020-4407,2020-05-29,1,Vente,487679.0,,LA BARAQUE,B003,1170.0,01173,Gex,01,011730000E1080,0,,,,,S,sols,40.0,6.062545,46.346026
11164,2020-4408,2020-05-29,1,Vente,775000.0,,SARASIN,B089,1170.0,01173,Gex,01,01173000AY0507,0,,,,,S,sols,916.0,6.085724,46.321354
11165,2020-4408,2020-05-29,1,Vente,775000.0,,SARASIN,B089,1170.0,01173,Gex,01,01173000AY0508,0,,,,,AG,terrains d'agrément,80.0,6.085153,46.321157
11166,2020-4408,2020-05-29,1,Vente,775000.0,,SARASIN,B089,1170.0,01173,Gex,01,01173000AY0510,0,,,,,AG,terrains d'agrément,358.0,6.085874,46.321558
11167,2020-4408,2020-05-29,1,Vente,775000.0,,SARASIN,B089,1170.0,01173,Gex,01,01173000AY0514,0,,,,,AG,terrains d'agrément,359.0,6.086009,46.321365
11169,2020-4409,2020-05-28,1,Vente,183000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1325,0,,,,,T,terres,454.0,5.901604,46.14916
11170,2020-4410,2020-06-15,1,Vente,80000.0,,LE VILLAGE,B158,1200.0,01257,Montanges,01,01257000AC0013,0,,,,,J,jardins,493.0,5.800164,46.166161
11171,2020-4410,2020-06-15,1,Vente,80000.0,10.0,RTE DE GIRON,0053,1200.0,01257,Montanges,01,01257000AC0014,0,1.0,Maison,180.0,5.0,S,sols,585.0,5.800284,46.166251
11172,2020-4411,2020-05-28,1,Vente,181000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1324,0,,,,,T,terres,400.0,5.901664,46.149006
11173,2020-4412,2020-05-28,1,Vente,125000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1329,0,,,,,AG,terrains d'agrément,149.0,5.901976,46.148685
11174,2020-4412,2020-05-28,1,Vente,125000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1331,0,,,,,S,sols,219.0,5.902002,46.148568
11175,2020-4412,2020-05-28,1,Vente,125000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1332,0,,,,,S,sols,11.0,5.90196,46.148555
11176,2020-4412,2020-05-28,1,Vente,125000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1333,0,,,,,S,sols,1.0,5.902084,46.148474
11177,2020-4413,2020-05-28,1,Vente,179000.0,,AUX ARBALETTES,B002,1550.0,01109,Collonges,01,011090000B1321,0,,,,,T,terres,475.0,5.90156,46.14838
11180,2020-4415,2020-05-20,1,Vente,204000.0,,MARTIGNAT,B053,1100.0,01237,Martignat,01,012370000B1927,0,,,,,S,sols,65.0,5.608209,46.209943
11181,2020-4415,2020-05-20,1,Vente,204000.0,90.0,AV DE LA GARE,0032,1100.0,01237,Martignat,01,012370000B1929,0,,,,,S,sols,131.0,5.608495,46.209903
11182,2020-4415,2020-05-20,1,Vente,204000.0,,RTE D'EVRON,0028,1100.0,01237,Martignat,01,012370000B1947,0,,,,,S,sols,125.0,5.608677,46.209784
11183,2020-4415,2020-05-20,1,Vente,204000.0,96.0,AV DE LA GARE,0032,1100.0,01237,Martignat,01,012370000B1950,0,1.0,Maison,110.0,5.0,S,sols,319.0,5.608754,46.209663
11184,2020-4416,2020-06-12,1,Vente,149000.0,9.0,RUE ROGER GAILLARD,0080,1500.0,01089,Château-Gaillard,01,010890000A2691,0,1.0,Maison,95.0,5.0,S,sols,241.0,5.306055,45.973326
11185,2020-4417,2020-05-20,1,Vente,184000.0,34.0,CITE VERS LA CROIX,A356,1150.0,01202,Lagnieu,01,012020000B2530,0,1.0,Maison,115.0,6.0,S,sols,314.0,5.339802,45.901142
11186,2020-4418,2020-05-20,1,Vente,1133600.0,109.0,CHE DE PAIN LOUP,0538,1220.0,01143,Divonne-les-Bains,01,011430000H1352,0,1.0,Maison,172.0,8.0,S,sols,1296.0,6.152905,46.370223
11187,2020-4418,2020-05-20,1,Vente,1133600.0,,PAIN LOUP,B125,1220.0,01143,Divonne-les-Bains,01,011430000H1354,0,,,,,P,prés,965.0,6.153196,46.370428
11188,2020-4419,2020-06-15,1,Vente,18500.0,215.0,CHE DE MAZOT,0450,1260.0,01036,Valromey-sur-Séran,01,010360000C0128,0,1.0,Maison,32.0,2.0,S,sols,29.0,5.660078,45.878559
11189,2020-4419,2020-06-15,1,Vente,18500.0,,BELMONT,B005,1260.0,01036,Valromey-sur-Séran,01,010360000C0918,0,,,,,S,sols,56.0,5.660103,45.878597
11190,2020-4419,2020-06-15,1,Vente,18500.0,,BELMONT,B005,1260.0,01036,Valromey-sur-Séran,01,010360000C0919,0,,,,,L,landes,83.0,5.660156,45.878536
11195,2020-4422,2020-06-16,1,Vente,61000.0,,LES CAROSSES,B027,1300.0,01034,Belley,01,01034000BI0403,0,,,,,AB,terrains a bâtir,793.0,5.687166,45.75007
11198,2020-4424,2020-06-15,1,Vente,105000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B1101,0,,,,,T,terres,898.0,5.775935,45.767148
11199,2020-4424,2020-06-15,1,Vente,105000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B1102,0,,,,,T,terres,10.0,5.774866,45.7667
11200,2020-4424,2020-06-15,1,Vente,105000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B1103,0,,,,,T,terres,738.0,5.775387,45.767162
11201,2020-4424,2020-06-15,1,Vente,105000.0,,LA TUILIERE,B044,1300.0,01239,Massignieu-de-Rives,01,01239000ZA0037,0,,,,,T,terres,3289.0,5.776445,45.767898
11202,2020-4424,2020-06-15,1,Vente,105000.0,,LA TUILIERE,B044,1300.0,01239,Massignieu-de-Rives,01,01239000ZA0093,0,,,,,T,terres,1015.0,5.776195,45.767969
11203,2020-4425,2020-06-16,1,Vente,10000.0,,CHATONOD,B042,1300.0,01227,Magnieu,01,012273410A0514,0,,,,,S,sols,102.0,5.724498,45.790033
11204,2020-4426,2020-06-11,2,Vente,352000.0,5125.0,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0647,0,1.0,Maison,148.0,6.0,S,sols,340.0,5.775478,45.766644
11205,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0648,0,,,,,T,terres,347.0,5.775217,45.76665
11206,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0675,0,,,,,T,terres,293.0,5.775002,45.766679
11207,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0677,0,,,,,T,terres,52.0,5.775345,45.766794
11208,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0678,0,,,,,T,terres,183.0,5.775775,45.766755
11209,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0679,0,,,,,T,terres,2.0,5.775489,45.766812
11210,2020-4426,2020-06-11,2,Vente,352000.0,5186.0,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B0680,0,1.0,Maison,52.0,1.0,S,sols,318.0,5.775607,45.766679
11211,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B1100,0,,,,,T,terres,1751.0,5.775604,45.766918
11212,2020-4426,2020-06-11,2,Vente,352000.0,,CHARBONOD,B004,1300.0,01239,Massignieu-de-Rives,01,012390000B1104,0,,,,,T,terres,901.0,5.775314,45.767008
11213,2020-4427,2020-05-27,1,Vente,2800000.0,,THOIRY,B150,1710.0,01419,Thoiry,01,01419000BS0259,0,,,,,T,terres,10653.0,5.981031,46.240681
11214,2020-4427,2020-05-27,1,Vente,2800000.0,,THOIRY,B150,1710.0,01419,Thoiry,01,01419000BS0261,0,,,,,T,terres,411.0,5.981444,46.240858
11215,2020-4428,2020-06-09,1,Vente,354300.0,141.0,CHE DE REILLEUX,0062,1500.0,01149,Douvres,01,011490000B2379,0,1.0,Maison,121.0,5.0,J,jardins,1293.0,5.376337,45.991956
11216,2020-4428,2020-06-09,1,Vente,354300.0,141.0,CHE DE REILLEUX,0062,1500.0,01149,Douvres,01,011490000B2379,0,1.0,Maison,121.0,5.0,S,sols,1000.0,5.376337,45.991956
11217,2020-4428,2020-06-09,1,Vente,354300.0,,LA GROSSE MAISON,B069,1500.0,01149,Douvres,01,011490000B2382,0,,,,,S,sols,161.0,5.376482,45.991524
11218,2020-4429,2020-06-09,1,Vente,3800.0,,LE MARAIS,B157,1500.0,01004,Ambérieu-en-Bugey,01,01004000AC0434,0,,,,,P,prés,537.0,5.332495,45.973375
11219,2020-4430,2020-05-27,1,Vente,72000.0,56.0,RUE HENRY DUNANT,0162,1350.0,01138,Culoz,01,01138000AS0059,0,1.0,Maison,53.0,2.0,S,sols,164.0,5.778744,45.85191
11225,2020-4434,2020-06-04,1,Vente,440000.0,,EN MARAS,B033,1170.0,01103,Chevry,01,011030000B0665,0,,,,,P,prés,2010.0,6.049941,46.283022
11226,2020-4435,2020-06-09,1,Vente,335000.0,149.0,RUE DU MONT BLANC,0172,1630.0,01354,Saint-Genis-Pouilly,01,01354000AO0160,0,1.0,Maison,131.0,4.0,S,sols,980.0,6.028416,46.255735
11227,2020-4436,2020-06-09,1,Vente,295000.0,15.0,RUE DU MONT BLANC,0172,1630.0,01354,Saint-Genis-Pouilly,01,01354000AO0075,0,4.0,Local industriel. commercial ou assimilé,260.0,0.0,S,sols,1430.0,6.028178,46.25587
11228,2020-4437,2020-06-15,2,Vente,1.0,,MALADIERE,B020,1210.0,01281,Ornex,01,01281000AC0095,0,,,,,S,sols,436.0,6.091411,46.282978
11229,2020-4437,2020-06-15,2,Vente,1.0,,MALADIERE,B020,1210.0,01281,Ornex,01,01281000AC0096,0,,,,,S,sols,1833.0,6.091318,46.282699
11230,2020-4437,2020-06-15,2,Vente,1.0,,MALADIERE,B020,1210.0,01281,Ornex,01,01281000AC0101,0,,,,,S,sols,62.0,6.09161,46.282917
11231,2020-4438,2020-06-09,2,Vente,200.0,,TERRE DE LA BUISSIERE,B171,1150.0,01411,Souclin,01,014110000B1829,0,,,,,P,prés,25.0,5.410515,45.876566
11232,2020-4439,2020-06-02,1,Vente,255000.0,56.0,IMP DE LA QUEILLE,0714,1200.0,01033,Valserhône,01,01033091AD0178,0,1.0,Maison,90.0,5.0,S,sols,959.0,5.794871,46.137548
11236,2020-4442,2020-06-03,1,Vente,112350.0,,A L ETANG,B039,1200.0,01033,Valserhône,01,01033000ZA0345,0,,,,,AB,terrains a bâtir,535.0,5.80457,46.109364
11237,2020-4443,2020-06-04,1,Vente,225000.0,130.0,RUE DE L EGLISE,0691,1200.0,01033,Valserhône,01,01033091AB0453,0,4.0,Local industriel. commercial ou assimilé,60.0,0.0,S,sols,657.0,5.799678,46.14353
11238,2020-4443,2020-06-04,1,Vente,225000.0,130.0,RUE DE L EGLISE,0691,1200.0,01033,Valserhône,01,01033091AB0453,0,1.0,Maison,160.0,5.0,S,sols,657.0,5.799678,46.14353
11243,2020-4446,2020-06-12,1,Vente,120000.0,28.0,AV ANTONIN PONCET,0140,1350.0,01138,Culoz,01,01138000AS0380,0,4.0,Local industriel. commercial ou assimilé,68.0,0.0,S,sols,623.0,5.777186,45.848726
11244,2020-4446,2020-06-12,1,Vente,120000.0,28.0,AV ANTONIN PONCET,0140,1350.0,01138,Culoz,01,01138000AS0380,0,2.0,Appartement,68.0,3.0,S,sols,623.0,5.777186,45.848726
11245,2020-4446,2020-06-12,1,Vente,120000.0,,MONTVERAN,B081,1350.0,01138,Culoz,01,01138000AS0507,0,,,,,BT,taillis simples,111.0,5.776991,45.848808
11246,2020-4447,2020-06-12,1,Vente,774.3,,LA COTE,B050,1260.0,01036,Valromey-sur-Séran,01,010360000B0523,0,,,,,L,landes,7743.0,5.667246,45.874916
11250,2020-4449,2020-06-02,1,Vente,738500.0,969.0,RTE DE TUTEGNY,0743,1170.0,01173,Gex,01,01173000AY0258,0,1.0,Maison,160.0,5.0,S,sols,1000.0,6.08926,46.322024
11251,2020-4449,2020-06-02,1,Vente,738500.0,969.0,RTE DE TUTEGNY,0743,1170.0,01173,Gex,01,01173000AY0258,0,1.0,Maison,160.0,5.0,AG,terrains d'agrément,500.0,6.08926,46.322024
11252,2020-4450,2020-06-05,1,Vente,565000.0,280.0,RUE DE VESEGNIN,0140,1210.0,01281,Ornex,01,01281000AH0060,0,1.0,Maison,140.0,7.0,S,sols,937.0,6.081796,46.28072
11253,2020-4450,2020-06-05,1,Vente,565000.0,,VILLARD TACON,B031,1210.0,01281,Ornex,01,01281000AH0061,0,,,,,S,sols,168.0,6.081714,46.280616
11256,2020-4452,2020-06-15,1,Vente,188000.0,5363.0,LA VATRAY,B106,1510.0,01452,Virieu-le-Grand,01,01452000AC0178,0,1.0,Maison,120.0,5.0,S,sols,584.0,5.646712,45.845673
11257,2020-4452,2020-06-15,1,Vente,188000.0,5363.0,LA VATRAY,B106,1510.0,01452,Virieu-le-Grand,01,01452000AC0178,0,1.0,Maison,120.0,5.0,P,prés,980.0,5.646712,45.845673
11258,2020-4452,2020-06-15,1,Vente,188000.0,,LE VATRAY,B105,1510.0,01452,Virieu-le-Grand,01,014520000C1047,0,,,,,L,landes,2453.0,5.645845,45.84588
11261,2020-4454,2020-06-09,1,Vente,195000.0,17.0,RUE BUFFON,0110,1200.0,01033,Valserhône,01,01033000AH0141,0,1.0,Maison,77.0,4.0,S,sols,635.0,5.81835,46.114942
11262,2020-4455,2020-06-04,1,Vente,21000.0,,GRAND CHENEVIER,B053,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D0476,0,,,,,J,jardins,66.0,5.949673,46.212693
11263,2020-4455,2020-06-04,1,Vente,21000.0,,SAINT JEAN,B106,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D0563,0,,,,,S,sols,20.0,5.949712,46.212717
11266,2020-4458,2020-06-04,3,Vente,250000.0,,PROST,B048,1170.0,01103,Chevry,01,011030000A1027,0,,,,,J,jardins,274.0,6.038003,46.281468
11268,2020-4459,2020-06-10,1,Vente,380000.0,,VIGNES DE CHOUDANS,B122,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1934,0,,,,,T,terres,62.0,5.944343,46.212486
11269,2020-4459,2020-06-10,1,Vente,380000.0,,VIGNES DE CHOUDANS,B122,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1936,0,,,,,T,terres,120.0,5.944159,46.212376
11270,2020-4459,2020-06-10,1,Vente,380000.0,,VIGNES DE CHOUDANS,B122,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1939,0,,,,,T,terres,16.0,5.944493,46.212702
11271,2020-4459,2020-06-10,1,Vente,380000.0,,VIGNES DE CHOUDANS,B122,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1943,0,,,,,T,terres,170.0,5.943959,46.212493
11272,2020-4459,2020-06-10,1,Vente,380000.0,,VIGNES DE CHOUDANS,B122,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1949,0,,,,,T,terres,16.0,5.94397,46.212574
11273,2020-4460,2020-06-10,1,Vente,710000.0,,DESSUS LE MOULIN,B041,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1523,0,,,,,P,prés,150.0,5.944435,46.212221
11274,2020-4460,2020-06-10,1,Vente,710000.0,251.0,RTE DE CHOUDANS,0050,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1536,0,1.0,Maison,117.0,5.0,P,prés,1647.0,5.944614,46.211928
11275,2020-4460,2020-06-10,1,Vente,710000.0,251.0,RTE DE CHOUDANS,0050,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1536,0,1.0,Maison,117.0,5.0,S,sols,435.0,5.944614,46.211928
11276,2020-4460,2020-06-10,1,Vente,710000.0,,DESSUS LE MOULIN,B041,1630.0,01360,Saint-Jean-de-Gonville,01,013600000D1537,0,,,,,T,terres,140.0,5.9447,46.212153
11277,2020-4461,2020-06-08,1,Vente,155000.0,19.0,RUE DE CHAVANAY,0018,1230.0,01416,Tenay,01,01416000AL0076,0,1.0,Maison,150.0,4.0,S,sols,511.0,5.511047,45.93717
11278,2020-4462,2020-06-10,1,Vente,1300000.0,37.0,RTE DE PREVESSIN,0150,1210.0,01160,Ferney-Voltaire,01,01160000AD0021,0,1.0,Maison,305.0,9.0,P,prés,997.0,6.094962,46.255367
11279,2020-4462,2020-06-10,1,Vente,1300000.0,37.0,RTE DE PREVESSIN,0150,1210.0,01160,Ferney-Voltaire,01,01160000AD0021,0,1.0,Maison,305.0,9.0,S,sols,943.0,6.094962,46.255367
11280,2020-4463,2020-06-10,1,Vente,870000.0,33.0,RTE DE PREVESSIN,0150,1210.0,01160,Ferney-Voltaire,01,01160000AD0050,0,1.0,Maison,76.0,4.0,S,sols,917.0,6.095298,46.255099
11281,2020-4463,2020-06-10,2,Vente,870000.0,35.0,RTE DE PREVESSIN,0150,1210.0,01160,Ferney-Voltaire,01,01160000AD0002,0,1.0,Maison,76.0,4.0,S,sols,673.0,6.095478,46.255304
11282,2020-4463,2020-06-10,2,Vente,870000.0,,MAGNY,B015,1210.0,01160,Ferney-Voltaire,01,01160000AD0049,0,,,,,S,sols,229.0,6.095598,46.255288
11283,2020-4464,2020-06-10,1,Vente,363000.0,114.0,RTE DE LA CHAPELLE,0030,1170.0,01436,Vesancy,01,014360000B0792,0,1.0,Maison,68.0,2.0,S,sols,689.0,6.091579,46.349267
11284,2020-4464,2020-06-10,1,Vente,363000.0,,VESANCY,B052,1170.0,01436,Vesancy,01,014360000B0793,0,,,,,VE,vergers,175.0,6.091686,46.349418
11287,2020-4466,2020-05-22,1,Vente,6600000.0,540.0,RUE LEON BLUM,0428,1500.0,01004,Ambérieu-en-Bugey,01,01004000AM0271,0,4.0,Local industriel. commercial ou assimilé,8461.0,0.0,S,sols,4880.0,5.344019,45.963048
11288,2020-4466,2020-05-22,1,Vente,6600000.0,,CHAMP DE LA CROIX,B054,1500.0,01004,Ambérieu-en-Bugey,01,01004000AM0285,0,,,,,S,sols,4108.0,5.344556,45.963713
11289,2020-4466,2020-05-22,1,Vente,6600000.0,540.0,RUE LEON BLUM,0428,1500.0,01004,Ambérieu-en-Bugey,01,01004000AM0288,0,4.0,Local industriel. commercial ou assimilé,20.0,0.0,S,sols,4560.0,5.343296,45.963943
11290,2020-4466,2020-05-22,1,Vente,6600000.0,540.0,RUE LEON BLUM,0428,1500.0,01004,Ambérieu-en-Bugey,01,01004000AM0289,0,,,,,S,sols,3702.0,5.343643,45.963774
11291,2020-4467,2020-05-22,1,Vente,12350.0,,SOUS LES COTES,B365,1100.0,01283,Oyonnax,01,012834400D0256,0,,,,,T,terres,2465.0,5.639565,46.267221
11292,2020-4467,2020-05-22,1,Vente,12350.0,,SOUS LES COTES,B365,1100.0,01283,Oyonnax,01,012834400D0257,0,,,,,S,sols,5.0,5.639087,46.266942
11293,2020-4468,2020-05-29,1,Vente,120000.0,,FINAGE DE PONT,B394,1260.0,01036,Valromey-sur-Séran,01,010364420A1528,0,,,,,S,sols,2161.0,5.692213,45.884523
11294,2020-4469,2020-05-27,1,Vente,275000.0,,PREGNIN,B048,1630.0,01354,Saint-Genis-Pouilly,01,01354000AC0429,0,,,,,AB,terrains a bâtir,427.0,6.041934,46.261408
11296,2020-4470,2020-05-22,1,Vente,65000.0,5439.0,MATAFELON,B102,1580.0,01240,Matafelon-Granges,01,01240000AB0189,0,1.0,Maison,62.0,3.0,S,sols,86.0,5.553026,46.258582
11297,2020-4471,2020-05-25,1,Vente,18000.0,,LA CASERNE,B005,1100.0,01031,Bellignat,01,010310000A0137,0,,,,,P,prés,137.0,5.637201,46.238803
11298,2020-4471,2020-05-25,1,Vente,18000.0,9002.0,CHE DE LA CASERNE,0030,1100.0,01031,Bellignat,01,010310000A0138,0,4.0,Local industriel. commercial ou assimilé,140.0,0.0,S,sols,714.0,5.637091,46.238698
11302,2020-4474,2020-06-11,1,Vente,175000.0,151.0,RUE DE LA CROIX,0035,1350.0,01073,Ceyzérieu,01,010730000H0894,0,1.0,Maison,78.0,4.0,S,sols,61.0,5.716638,45.838791
11303,2020-4474,2020-06-11,1,Vente,175000.0,9000.0,LA CROIX DU MORT,B081,1350.0,01073,Ceyzérieu,01,010730000H0937,0,4.0,Local industriel. commercial ou assimilé,,0.0,S,sols,402.0,5.71669,45.838731
11304,2020-4475,2020-05-25,2,Vente,270200.0,,LE CHATEAU DE L ILE,B013,1100.0,01237,Martignat,01,012370000A0520,0,,,,,P,prés,33.0,5.603887,46.209258
11305,2020-4475,2020-05-25,2,Vente,270200.0,,LE CHATEAU DE L ILE,B013,1100.0,01237,Martignat,01,012370000A0637,0,,,,,S,sols,158.0,5.604546,46.209493
11306,2020-4475,2020-05-25,2,Vente,270200.0,,LE CHATEAU DE L ILE,B013,1100.0,01237,Martignat,01,012370000A0879,0,,,,,S,sols,310.0,5.604637,46.209247
11310,2020-4477,2020-06-10,1,Vente,167400.0,293.0,RUE DE SERVOIN,0648,1110.0,01185,Plateau d'Hauteville,01,011851220G1754,0,1.0,Maison,126.0,5.0,S,sols,1213.0,5.606823,45.955886
11311,2020-4477,2020-06-10,1,Vente,167400.0,,LES PLATELLES,B507,1110.0,01185,Plateau d'Hauteville,01,011851220G1755,0,,,,,L,landes,764.0,5.606647,45.955715
11312,2020-4477,2020-06-10,1,Vente,167400.0,,LES PLATELLES,B507,1110.0,01185,Plateau d'Hauteville,01,011851220G1756,0,,,,,S,sols,53.0,5.607043,45.955725
11313,2020-4478,2020-06-10,2,Vente,3000.0,,EN LA CRAZ,B039,1350.0,01138,Culoz,01,01138000AR0604,0,,,,,P,prés,51.0,5.782259,45.853399
11314,2020-4479,2020-06-16,1,Vente,3555.0,,SOUS VIEUX,B108,1640.0,01363,Saint-Jean-le-Vieux,01,01363000AA0006,0,,,,,J,jardins,237.0,5.385936,46.029348
11315,2020-4480,2020-06-16,1,Vente,9420.0,,SOUS VIEUX,B108,1640.0,01363,Saint-Jean-le-Vieux,01,01363000AA0005,0,,,,,L,landes,628.0,5.385033,46.029731
11318,2020-4482,2020-06-12,1,Vente,2250.0,,LE MOLARD,B114,1300.0,01454,Virignin,01,014540000A1122,0,,,,,P,prés,449.0,5.709014,45.7353
11319,2020-4483,2020-05-25,1,Vente,620000.0,30.0,RTE DES VIGNES,0290,1170.0,01071,Cessy,01,01071000AI0155,0,1.0,Maison,127.0,5.0,S,sols,800.0,6.094701,46.322208
11320,2020-4483,2020-05-25,1,Vente,620000.0,,EN PELATTON,B038,1170.0,01071,Cessy,01,01071000AI0159,0,,,,,S,sols,10.0,6.094881,46.321851
11321,2020-4483,2020-05-25,1,Vente,620000.0,,EN PELATTON,B038,1170.0,01071,Cessy,01,01071000AI0160,0,,,,,S,sols,50.0,6.094773,46.321924
11322,2020-4483,2020-05-25,1,Vente,620000.0,,EN PELATTON,B038,1170.0,01071,Cessy,01,01071000AI0161,0,,,,,S,sols,264.0,6.094852,46.321934
11324,2020-4485,2020-06-12,1,Vente,170000.0,,CHONGNES,B374,1260.0,01036,Valromey-sur-Séran,01,010364420A0234,0,,,,,P,prés,4885.0,5.682838,45.891217
11325,2020-4485,2020-06-12,1,Vente,170000.0,,CHONGNES,B374,1260.0,01036,Valromey-sur-Séran,01,010364420A0234,0,,,,,P,prés,4885.0,5.682838,45.891217
11326,2020-4485,2020-06-12,1,Vente,170000.0,,CHONGNES,B374,1260.0,01036,Valromey-sur-Séran,01,010364420A0234,0,,,,,S,sols,70.0,5.682838,45.891217
